City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed,<tr>,<td>,</td>,</tr>,<tr><td>City_ID</td><td>City</td><td>Cloudiness</td><td>Country</td><td>Date</td><td>Humidity</td><td>Lat</td><td>Lng</td><td>Max Temp</td><td>Wind Speed</td></tr>,,,,,<tr><td>City_ID</td><td>City</td><td>Cloudiness</td><td>Country</td><td>Date</td><td>Humidity</td><td>Lat</td><td>Lng</td><td>Max Temp</td><td>Wind Speed</td></tr>
178,Marsh Harbour,0,BS, 03/15/2021,57,26.5412,-77.0636,73.65,8.66,<tr>,<td>,</td>,</tr>,<tr><td>178</td><td>Marsh Harbour</td><td>0</td><td>BS</td><td> 03/15/2021</td><td>57</td><td>26.5412</td><td>-77.0636</td><td>73.65</td><td>8.66</td></tr>,,,,,<tr><td>178</td><td>Marsh Harbour</td><td>0</td><td>BS</td><td> 03/15/2021</td><td>57</td><td>26.5412</td><td>-77.0636</td><td>73.65</td><td>8.66</td></tr>
179,Meulaboh,100,ID, 03/15/2021,85,4.1363,96.1285,78.22,3.31,<tr>,<td>,</td>,</tr>,<tr><td>179</td><td>Meulaboh</td><td>100</td><td>ID</td><td> 03/15/2021</td><td>85</td><td>4.1363</td><td>96.1285</td><td>78.22</td><td>3.31</td></tr>,,,,,<tr><td>179</td><td>Meulaboh</td><td>100</td><td>ID</td><td> 03/15/2021</td><td>85</td><td>4.1363</td><td>96.1285</td><td>78.22</td><td>3.31</td></tr>
180,Neiafu,40,TO, 03/15/2021,78,-18.65,-173.9833,82.4,8.05,<tr>,<td>,</td>,</tr>,<tr><td>180</td><td>Neiafu</td><td>40</td><td>TO</td><td> 03/15/2021</td><td>78</td><td>-18.65</td><td>-173.9833</td><td>82.4</td><td>8.05</td></tr>,,,,,<tr><td>180</td><td>Neiafu</td><td>40</td><td>TO</td><td> 03/15/2021</td><td>78</td><td>-18.65</td><td>-173.9833</td><td>82.4</td><td>8.05</td></tr>
181,Qaanaaq,0,GL, 03/15/2021,74,77.484,-69.3632,-7.87,6.06,<tr>,<td>,</td>,</tr>,<tr><td>181</td><td>Qaanaaq</td><td>0</td><td>GL</td><td> 03/15/2021</td><td>74</td><td>77.484</td><td>-69.3632</td><td>-7.87</td><td>6.06</td></tr>,,,,,<tr><td>181</td><td>Qaanaaq</td><td>0</td><td>GL</td><td> 03/15/2021</td><td>74</td><td>77.484</td><td>-69.3632</td><td>-7.87</td><td>6.06</td></tr>
182,Manacapuru,20,BR, 03/15/2021,78,-3.2997,-60.6206,82.4,4.61,<tr>,<td>,</td>,</tr>,<tr><td>182</td><td>Manacapuru</td><td>20</td><td>BR</td><td> 03/15/2021</td><td>78</td><td>-3.2997</td><td>-60.6206</td><td>82.4</td><td>4.61</td></tr>,,,,,<tr><td>182</td><td>Manacapuru</td><td>20</td><td>BR</td><td> 03/15/2021</td><td>78</td><td>-3.2997</td><td>-60.6206</td><td>82.4</td><td>4.61</td></tr>
183,Tabuk,98,PH, 03/15/2021,92,17.4189,121.4443,73.31,2.64,<tr>,<td>,</td>,</tr>,<tr><td>183</td><td>Tabuk</td><td>98</td><td>PH</td><td> 03/15/2021</td><td>92</td><td>17.4189</td><td>121.4443</td><td>73.31</td><td>2.64</td></tr>,,,,,<tr><td>183</td><td>Tabuk</td><td>98</td><td>PH</td><td> 03/15/2021</td><td>92</td><td>17.4189</td><td>121.4443</td><td>73.31</td><td>2.64</td></tr>
184,Port-Gentil,40,GA, 03/15/2021,94,-0.7193,8.7815,78.8,3.44,<tr>,<td>,</td>,</tr>,<tr><td>184</td><td>Port-Gentil</td><td>40</td><td>GA</td><td> 03/15/2021</td><td>94</td><td>-0.7193</td><td>8.7815</td><td>78.8</td><td>3.44</td></tr>,,,,,<tr><td>184</td><td>Port-Gentil</td><td>40</td><td>GA</td><td> 03/15/2021</td><td>94</td><td>-0.7193</td><td>8.7815</td><td>78.8</td><td>3.44</td></tr>
185,Awbari,0,LY, 03/15/2021,31,26.5921,12.7805,61.81,10.33,<tr>,<td>,</td>,</tr>,<tr><td>185</td><td>Awbari</td><td>0</td><td>LY</td><td> 03/15/2021</td><td>31</td><td>26.5921</td><td>12.7805</td><td>61.81</td><td>10.33</td></tr>,,,,,<tr><td>185</td><td>Awbari</td><td>0</td><td>LY</td><td> 03/15/2021</td><td>31</td><td>26.5921</td><td>12.7805</td><td>61.81</td><td>10.33</td></tr>
186,Natitingou,100,BJ, 03/15/2021,21,10.3042,1.3796,86.04,3.65,<tr>,<td>,</td>,</tr>,<tr><td>186</td><td>Natitingou</td><td>100</td><td>BJ</td><td> 03/15/2021</td><td>21</td><td>10.3042</td><td>1.3796</td><td>86.04</td><td>3.65</td></tr>,,,,,<tr><td>186</td><td>Natitingou</td><td>100</td><td>BJ</td><td> 03/15/2021</td><td>21</td><td>10.3042</td><td>1.3796</td><td>86.04</td><td>3.65</td></tr>
187,Muisne,40,EC, 03/15/2021,84,0.6,-80.0333,84.2,6.91,<tr>,<td>,</td>,</tr>,<tr><td>187</td><td>Muisne</td><td>40</td><td>EC</td><td> 03/15/2021</td><td>84</td><td>0.6</td><td>-80.0333</td><td>84.2</td><td>6.91</td></tr>,,,,,<tr><td>187</td><td>Muisne</td><td>40</td><td>EC</td><td> 03/15/2021</td><td>84</td><td>0.6</td><td>-80.0333</td><td>84.2</td><td>6.91</td></tr>
188,Chokurdakh,100,RU, 03/15/2021,92,70.6333,147.9167,-8.01,6.6,<tr>,<td>,</td>,</tr>,<tr><td>188</td><td>Chokurdakh</td><td>100</td><td>RU</td><td> 03/15/2021</td><td>92</td><td>70.6333</td><td>147.9167</td><td>-8.01</td><td>6.6</td></tr>,,,,,<tr><td>188</td><td>Chokurdakh</td><td>100</td><td>RU</td><td> 03/15/2021</td><td>92</td><td>70.6333</td><td>147.9167</td><td>-8.01</td><td>6.6</td></tr>
189,Porto Santo,20,PT, 03/15/2021,72,33.072,-16.3415,60.8,13.8,<tr>,<td>,</td>,</tr>,<tr><td>189</td><td>Porto Santo</td><td>20</td><td>PT</td><td> 03/15/2021</td><td>72</td><td>33.072</td><td>-16.3415</td><td>60.8</td><td>13.8</td></tr>,,,,,<tr><td>189</td><td>Porto Santo</td><td>20</td><td>PT</td><td> 03/15/2021</td><td>72</td><td>33.072</td><td>-16.3415</td><td>60.8</td><td>13.8</td></tr>
190,Caravelas,0,BR, 03/15/2021,63,-17.7125,-39.2481,80.35,7.63,<tr>,<td>,</td>,</tr>,<tr><td>190</td><td>Caravelas</td><td>0</td><td>BR</td><td> 03/15/2021</td><td>63</td><td>-17.7125</td><td>-39.2481</td><td>80.35</td><td>7.63</td></tr>,,,,,<tr><td>190</td><td>Caravelas</td><td>0</td><td>BR</td><td> 03/15/2021</td><td>63</td><td>-17.7125</td><td>-39.2481</td><td>80.35</td><td>7.63</td></tr>
191,Calugareni,100,RO, 03/15/2021,94,44.1717,25.9956,46.99,10.87,<tr>,<td>,</td>,</tr>,<tr><td>191</td><td>Calugareni</td><td>100</td><td>RO</td><td> 03/15/2021</td><td>94</td><td>44.1717</td><td>25.9956</td><td>46.99</td><td>10.87</td></tr>,,,,,<tr><td>191</td><td>Calugareni</td><td>100</td><td>RO</td><td> 03/15/2021</td><td>94</td><td>44.1717</td><td>25.9956</td><td>46.99</td><td>10.87</td></tr>
192,Neryungri,90,RU, 03/15/2021,88,56.6709,124.6491,-12.71,4.43,<tr>,<td>,</td>,</tr>,<tr><td>192</td><td>Neryungri</td><td>90</td><td>RU</td><td> 03/15/2021</td><td>88</td><td>56.6709</td><td>124.6491</td><td>-12.71</td><td>4.43</td></tr>,,,,,<tr><td>192</td><td>Neryungri</td><td>90</td><td>RU</td><td> 03/15/2021</td><td>88</td><td>56.6709</td><td>124.6491</td><td>-12.71</td><td>4.43</td></tr>
193,Purna,12,IN, 03/15/2021,24,19.1833,77.05,77.41,7.96,<tr>,<td>,</td>,</tr>,<tr><td>193</td><td>Purna</td><td>12</td><td>IN</td><td> 03/15/2021</td><td>24</td><td>19.1833</td><td>77.05</td><td>77.41</td><td>7.96</td></tr>,,,,,<tr><td>193</td><td>Purna</td><td>12</td><td>IN</td><td> 03/15/2021</td><td>24</td><td>19.1833</td><td>77.05</td><td>77.41</td><td>7.96</td></tr>
194,Port Blair,81,IN, 03/15/2021,79,11.6667,92.75,79.25,4.56,<tr>,<td>,</td>,</tr>,<tr><td>194</td><td>Port Blair</td><td>81</td><td>IN</td><td> 03/15/2021</td><td>79</td><td>11.6667</td><td>92.75</td><td>79.25</td><td>4.56</td></tr>,,,,,<tr><td>194</td><td>Port Blair</td><td>81</td><td>IN</td><td> 03/15/2021</td><td>79</td><td>11.6667</td><td>92.75</td><td>79.25</td><td>4.56</td></tr>
195,Mullovka,100,RU, 03/15/2021,73,54.2,49.4,17.6,15.66,<tr>,<td>,</td>,</tr>,<tr><td>195</td><td>Mullovka</td><td>100</td><td>RU</td><td> 03/15/2021</td><td>73</td><td>54.2</td><td>49.4</td><td>17.6</td><td>15.66</td></tr>,,,,,<tr><td>195</td><td>Mullovka</td><td>100</td><td>RU</td><td> 03/15/2021</td><td>73</td><td>54.2</td><td>49.4</td><td>17.6</td><td>15.66</td></tr>
196,Koshurnikovo,100,RU, 03/15/2021,98,54.1667,93.3,9.81,0.76,<tr>,<td>,</td>,</tr>,<tr><td>196</td><td>Koshurnikovo</td><td>100</td><td>RU</td><td> 03/15/2021</td><td>98</td><td>54.1667</td><td>93.3</td><td>9.81</td><td>0.76</td></tr>,,,,,<tr><td>196</td><td>Koshurnikovo</td><td>100</td><td>RU</td><td> 03/15/2021</td><td>98</td><td>54.1667</td><td>93.3</td><td>9.81</td><td>0.76</td></tr>
197,Kangaatsiaq,100,GL, 03/15/2021,96,68.3065,-53.4641,9.39,19.19,<tr>,<td>,</td>,</tr>,<tr><td>197</td><td>Kangaatsiaq</td><td>100</td><td>GL</td><td> 03/15/2021</td><td>96</td><td>68.3065</td><td>-53.4641</td><td>9.39</td><td>19.19</td></tr>,,,,,<tr><td>197</td><td>Kangaatsiaq</td><td>100</td><td>GL</td><td> 03/15/2021</td><td>96</td><td>68.3065</td><td>-53.4641</td><td>9.39</td><td>19.19</td></tr>
198,Fort Myers Beach,75,US, 03/15/2021,57,26.452,-81.9481,82.4,5.75,<tr>,<td>,</td>,</tr>,<tr><td>198</td><td>Fort Myers Beach</td><td>75</td><td>US</td><td> 03/15/2021</td><td>57</td><td>26.452</td><td>-81.9481</td><td>82.4</td><td>5.75</td></tr>,,,,,<tr><td>198</td><td>Fort Myers Beach</td><td>75</td><td>US</td><td> 03/15/2021</td><td>57</td><td>26.452</td><td>-81.9481</td><td>82.4</td><td>5.75</td></tr>
199,Esperance,0,AU, 03/15/2021,94,-33.8667,121.9,57.2,13.8,<tr>,<td>,</td>,</tr>,<tr><td>199</td><td>Esperance</td><td>0</td><td>AU</td><td> 03/15/2021</td><td>94</td><td>-33.8667</td><td>121.9</td><td>57.2</td><td>13.8</td></tr>,,,,,<tr><td>199</td><td>Esperance</td><td>0</td><td>AU</td><td> 03/15/2021</td><td>94</td><td>-33.8667</td><td>121.9</td><td>57.2</td><td>13.8</td></tr>
200,Xiaoweizhai,94,CN, 03/15/2021,91,26.1903,107.5125,63.48,3.13,<tr>,<td>,</td>,</tr>,<tr><td>200</td><td>Xiaoweizhai</td><td>94</td><td>CN</td><td> 03/15/2021</td><td>91</td><td>26.1903</td><td>107.5125</td><td>63.48</td><td>3.13</td></tr>,,,,,<tr><td>200</td><td>Xiaoweizhai</td><td>94</td><td>CN</td><td> 03/15/2021</td><td>91</td><td>26.1903</td><td>107.5125</td><td>63.48</td><td>3.13</td></tr>
201,Sasebo,98,JP, 03/15/2021,42,33.1592,129.7228,59,8.99,<tr>,<td>,</td>,</tr>,<tr><td>201</td><td>Sasebo</td><td>98</td><td>JP</td><td> 03/15/2021</td><td>42</td><td>33.1592</td><td>129.7228</td><td>59</td><td>8.99</td></tr>,,,,,<tr><td>201</td><td>Sasebo</td><td>98</td><td>JP</td><td> 03/15/2021</td><td>42</td><td>33.1592</td><td>129.7228</td><td>59</td><td>8.99</td></tr>
202,Payakumbuh,100,ID, 03/15/2021,89,-0.2202,100.6308,70.41,1.16,<tr>,<td>,</td>,</tr>,<tr><td>202</td><td>Payakumbuh</td><td>100</td><td>ID</td><td> 03/15/2021</td><td>89</td><td>-0.2202</td><td>100.6308</td><td>70.41</td><td>1.16</td></tr>,,,,,<tr><td>202</td><td>Payakumbuh</td><td>100</td><td>ID</td><td> 03/15/2021</td><td>89</td><td>-0.2202</td><td>100.6308</td><td>70.41</td><td>1.16</td></tr>
203,Walvis Bay,0,NA, 03/15/2021,72,-22.9575,14.5053,64.4,6.91,<tr>,<td>,</td>,</tr>,<tr><td>203</td><td>Walvis Bay</td><td>0</td><td>NA</td><td> 03/15/2021</td><td>72</td><td>-22.9575</td><td>14.5053</td><td>64.4</td><td>6.91</td></tr>,,,,,<tr><td>203</td><td>Walvis Bay</td><td>0</td><td>NA</td><td> 03/15/2021</td><td>72</td><td>-22.9575</td><td>14.5053</td><td>64.4</td><td>6.91</td></tr>
204,Tomislavgrad,20,BA, 03/15/2021,53,43.7181,17.2267,46.4,3.44,<tr>,<td>,</td>,</tr>,<tr><td>204</td><td>Tomislavgrad</td><td>20</td><td>BA</td><td> 03/15/2021</td><td>53</td><td>43.7181</td><td>17.2267</td><td>46.4</td><td>3.44</td></tr>,,,,,<tr><td>204</td><td>Tomislavgrad</td><td>20</td><td>BA</td><td> 03/15/2021</td><td>53</td><td>43.7181</td><td>17.2267</td><td>46.4</td><td>3.44</td></tr>
205,Vardo,75,NO, 03/15/2021,93,70.3705,31.1107,30.2,12.66,<tr>,<td>,</td>,</tr>,<tr><td>205</td><td>Vardo</td><td>75</td><td>NO</td><td> 03/15/2021</td><td>93</td><td>70.3705</td><td>31.1107</td><td>30.2</td><td>12.66</td></tr>,,,,,<tr><td>205</td><td>Vardo</td><td>75</td><td>NO</td><td> 03/15/2021</td><td>93</td><td>70.3705</td><td>31.1107</td><td>30.2</td><td>12.66</td></tr>
206,Petatlan,20,MX, 03/15/2021,66,17.5167,-101.2667,86,11.5,<tr>,<td>,</td>,</tr>,<tr><td>206</td><td>Petatlan</td><td>20</td><td>MX</td><td> 03/15/2021</td><td>66</td><td>17.5167</td><td>-101.2667</td><td>86</td><td>11.5</td></tr>,,,,,<tr><td>206</td><td>Petatlan</td><td>20</td><td>MX</td><td> 03/15/2021</td><td>66</td><td>17.5167</td><td>-101.2667</td><td>86</td><td>11.5</td></tr>
207,Zverinogolovskoye,0,RU, 03/15/2021,91,54.4586,64.8542,7.2,11.45,<tr>,<td>,</td>,</tr>,<tr><td>207</td><td>Zverinogolovskoye</td><td>0</td><td>RU</td><td> 03/15/2021</td><td>91</td><td>54.4586</td><td>64.8542</td><td>7.2</td><td>11.45</td></tr>,,,,,<tr><td>207</td><td>Zverinogolovskoye</td><td>0</td><td>RU</td><td> 03/15/2021</td><td>91</td><td>54.4586</td><td>64.8542</td><td>7.2</td><td>11.45</td></tr>
208,Mackay,74,AU, 03/15/2021,94,-21.15,149.2,71.6,5.75,<tr>,<td>,</td>,</tr>,<tr><td>208</td><td>Mackay</td><td>74</td><td>AU</td><td> 03/15/2021</td><td>94</td><td>-21.15</td><td>149.2</td><td>71.6</td><td>5.75</td></tr>,,,,,<tr><td>208</td><td>Mackay</td><td>74</td><td>AU</td><td> 03/15/2021</td><td>94</td><td>-21.15</td><td>149.2</td><td>71.6</td><td>5.75</td></tr>
209,Tokod,41,HU, 03/15/2021,49,47.7228,18.6589,44.01,6.85,<tr>,<td>,</td>,</tr>,<tr><td>209</td><td>Tokod</td><td>41</td><td>HU</td><td> 03/15/2021</td><td>49</td><td>47.7228</td><td>18.6589</td><td>44.01</td><td>6.85</td></tr>,,,,,<tr><td>209</td><td>Tokod</td><td>41</td><td>HU</td><td> 03/15/2021</td><td>49</td><td>47.7228</td><td>18.6589</td><td>44.01</td><td>6.85</td></tr>
210,Ylivieska,99,FI, 03/15/2021,93,64.0833,24.55,30.99,4,<tr>,<td>,</td>,</tr>,<tr><td>210</td><td>Ylivieska</td><td>99</td><td>FI</td><td> 03/15/2021</td><td>93</td><td>64.0833</td><td>24.55</td><td>30.99</td><td>4</td></tr>,,,,,<tr><td>210</td><td>Ylivieska</td><td>99</td><td>FI</td><td> 03/15/2021</td><td>93</td><td>64.0833</td><td>24.55</td><td>30.99</td><td>4</td></tr>
211,Karratha,70,AU, 03/15/2021,60,-20.7377,116.8463,82.38,4.18,<tr>,<td>,</td>,</tr>,<tr><td>211</td><td>Karratha</td><td>70</td><td>AU</td><td> 03/15/2021</td><td>60</td><td>-20.7377</td><td>116.8463</td><td>82.38</td><td>4.18</td></tr>,,,,,<tr><td>211</td><td>Karratha</td><td>70</td><td>AU</td><td> 03/15/2021</td><td>60</td><td>-20.7377</td><td>116.8463</td><td>82.38</td><td>4.18</td></tr>
212,Kaitangata,40,NZ, 03/15/2021,65,-46.2817,169.8464,53.01,10,<tr>,<td>,</td>,</tr>,<tr><td>212</td><td>Kaitangata</td><td>40</td><td>NZ</td><td> 03/15/2021</td><td>65</td><td>-46.2817</td><td>169.8464</td><td>53.01</td><td>10</td></tr>,,,,,<tr><td>212</td><td>Kaitangata</td><td>40</td><td>NZ</td><td> 03/15/2021</td><td>65</td><td>-46.2817</td><td>169.8464</td><td>53.01</td><td>10</td></tr>
213,Rehoboth,14,NA, 03/15/2021,36,-23.3167,17.0833,69.28,7.11,<tr>,<td>,</td>,</tr>,<tr><td>213</td><td>Rehoboth</td><td>14</td><td>NA</td><td> 03/15/2021</td><td>36</td><td>-23.3167</td><td>17.0833</td><td>69.28</td><td>7.11</td></tr>,,,,,<tr><td>213</td><td>Rehoboth</td><td>14</td><td>NA</td><td> 03/15/2021</td><td>36</td><td>-23.3167</td><td>17.0833</td><td>69.28</td><td>7.11</td></tr>
214,Dingle,90,PH, 03/15/2021,91,10.9995,122.6711,75,1.68,<tr>,<td>,</td>,</tr>,<tr><td>214</td><td>Dingle</td><td>90</td><td>PH</td><td> 03/15/2021</td><td>91</td><td>10.9995</td><td>122.6711</td><td>75</td><td>1.68</td></tr>,,,,,<tr><td>214</td><td>Dingle</td><td>90</td><td>PH</td><td> 03/15/2021</td><td>91</td><td>10.9995</td><td>122.6711</td><td>75</td><td>1.68</td></tr>
215,Port Elizabeth,90,ZA, 03/15/2021,77,-33.918,25.5701,68,9.22,<tr>,<td>,</td>,</tr>,<tr><td>215</td><td>Port Elizabeth</td><td>90</td><td>ZA</td><td> 03/15/2021</td><td>77</td><td>-33.918</td><td>25.5701</td><td>68</td><td>9.22</td></tr>,,,,,<tr><td>215</td><td>Port Elizabeth</td><td>90</td><td>ZA</td><td> 03/15/2021</td><td>77</td><td>-33.918</td><td>25.5701</td><td>68</td><td>9.22</td></tr>
216,Hun,0,LY, 03/15/2021,40,29.1268,15.9477,58.42,9.01,<tr>,<td>,</td>,</tr>,<tr><td>216</td><td>Hun</td><td>0</td><td>LY</td><td> 03/15/2021</td><td>40</td><td>29.1268</td><td>15.9477</td><td>58.42</td><td>9.01</td></tr>,,,,,<tr><td>216</td><td>Hun</td><td>0</td><td>LY</td><td> 03/15/2021</td><td>40</td><td>29.1268</td><td>15.9477</td><td>58.42</td><td>9.01</td></tr>
217,Andenes,75,NO, 03/15/2021,69,69.3143,16.1194,34,18.41,<tr>,<td>,</td>,</tr>,<tr><td>217</td><td>Andenes</td><td>75</td><td>NO</td><td> 03/15/2021</td><td>69</td><td>69.3143</td><td>16.1194</td><td>34</td><td>18.41</td></tr>,,,,,<tr><td>217</td><td>Andenes</td><td>75</td><td>NO</td><td> 03/15/2021</td><td>69</td><td>69.3143</td><td>16.1194</td><td>34</td><td>18.41</td></tr>
218,Giyani,0,ZA, 03/15/2021,49,-23.3025,30.7187,72.77,2.93,<tr>,<td>,</td>,</tr>,<tr><td>218</td><td>Giyani</td><td>0</td><td>ZA</td><td> 03/15/2021</td><td>49</td><td>-23.3025</td><td>30.7187</td><td>72.77</td><td>2.93</td></tr>,,,,,<tr><td>218</td><td>Giyani</td><td>0</td><td>ZA</td><td> 03/15/2021</td><td>49</td><td>-23.3025</td><td>30.7187</td><td>72.77</td><td>2.93</td></tr>
219,Talaya,100,RU, 03/15/2021,93,61.3833,152.75,10.35,6.78,<tr>,<td>,</td>,</tr>,<tr><td>219</td><td>Talaya</td><td>100</td><td>RU</td><td> 03/15/2021</td><td>93</td><td>61.3833</td><td>152.75</td><td>10.35</td><td>6.78</td></tr>,,,,,<tr><td>219</td><td>Talaya</td><td>100</td><td>RU</td><td> 03/15/2021</td><td>93</td><td>61.3833</td><td>152.75</td><td>10.35</td><td>6.78</td></tr>
220,Ancud,90,CL, 03/15/2021,82,-41.8697,-73.8203,60.01,5.75,<tr>,<td>,</td>,</tr>,<tr><td>220</td><td>Ancud</td><td>90</td><td>CL</td><td> 03/15/2021</td><td>82</td><td>-41.8697</td><td>-73.8203</td><td>60.01</td><td>5.75</td></tr>,,,,,<tr><td>220</td><td>Ancud</td><td>90</td><td>CL</td><td> 03/15/2021</td><td>82</td><td>-41.8697</td><td>-73.8203</td><td>60.01</td><td>5.75</td></tr>
221,Honiara,54,SB, 03/15/2021,77,-9.4333,159.95,76.66,1.66,<tr>,<td>,</td>,</tr>,<tr><td>221</td><td>Honiara</td><td>54</td><td>SB</td><td> 03/15/2021</td><td>77</td><td>-9.4333</td><td>159.95</td><td>76.66</td><td>1.66</td></tr>,,,,,<tr><td>221</td><td>Honiara</td><td>54</td><td>SB</td><td> 03/15/2021</td><td>77</td><td>-9.4333</td><td>159.95</td><td>76.66</td><td>1.66</td></tr>
222,Rio Gallegos,40,AR, 03/15/2021,26,-51.6226,-69.2181,57.2,34.52,<tr>,<td>,</td>,</tr>,<tr><td>222</td><td>Rio Gallegos</td><td>40</td><td>AR</td><td> 03/15/2021</td><td>26</td><td>-51.6226</td><td>-69.2181</td><td>57.2</td><td>34.52</td></tr>,,,,,<tr><td>222</td><td>Rio Gallegos</td><td>40</td><td>AR</td><td> 03/15/2021</td><td>26</td><td>-51.6226</td><td>-69.2181</td><td>57.2</td><td>34.52</td></tr>
223,Qaqortoq,75,GL, 03/15/2021,33,60.7167,-46.0333,41,12.66,<tr>,<td>,</td>,</tr>,<tr><td>223</td><td>Qaqortoq</td><td>75</td><td>GL</td><td> 03/15/2021</td><td>33</td><td>60.7167</td><td>-46.0333</td><td>41</td><td>12.66</td></tr>,,,,,<tr><td>223</td><td>Qaqortoq</td><td>75</td><td>GL</td><td> 03/15/2021</td><td>33</td><td>60.7167</td><td>-46.0333</td><td>41</td><td>12.66</td></tr>
224,Takoradi,52,GH, 03/15/2021,80,4.8845,-1.7554,81.25,11.12,<tr>,<td>,</td>,</tr>,<tr><td>224</td><td>Takoradi</td><td>52</td><td>GH</td><td> 03/15/2021</td><td>80</td><td>4.8845</td><td>-1.7554</td><td>81.25</td><td>11.12</td></tr>,,,,,<tr><td>224</td><td>Takoradi</td><td>52</td><td>GH</td><td> 03/15/2021</td><td>80</td><td>4.8845</td><td>-1.7554</td><td>81.25</td><td>11.12</td></tr>
225,Pisco,0,PE, 03/15/2021,61,-13.7,-76.2167,80.6,24.16,<tr>,<td>,</td>,</tr>,<tr><td>225</td><td>Pisco</td><td>0</td><td>PE</td><td> 03/15/2021</td><td>61</td><td>-13.7</td><td>-76.2167</td><td>80.6</td><td>24.16</td></tr>,,,,,<tr><td>225</td><td>Pisco</td><td>0</td><td>PE</td><td> 03/15/2021</td><td>61</td><td>-13.7</td><td>-76.2167</td><td>80.6</td><td>24.16</td></tr>
226,Sturgeon Bay,1,US, 03/15/2021,59,44.8342,-87.377,33.8,10.36,<tr>,<td>,</td>,</tr>,<tr><td>226</td><td>Sturgeon Bay</td><td>1</td><td>US</td><td> 03/15/2021</td><td>59</td><td>44.8342</td><td>-87.377</td><td>33.8</td><td>10.36</td></tr>,,,,,<tr><td>226</td><td>Sturgeon Bay</td><td>1</td><td>US</td><td> 03/15/2021</td><td>59</td><td>44.8342</td><td>-87.377</td><td>33.8</td><td>10.36</td></tr>
227,Sur,0,OM, 03/15/2021,51,22.5667,59.5289,76.08,4.59,<tr>,<td>,</td>,</tr>,<tr><td>227</td><td>Sur</td><td>0</td><td>OM</td><td> 03/15/2021</td><td>51</td><td>22.5667</td><td>59.5289</td><td>76.08</td><td>4.59</td></tr>,,,,,<tr><td>227</td><td>Sur</td><td>0</td><td>OM</td><td> 03/15/2021</td><td>51</td><td>22.5667</td><td>59.5289</td><td>76.08</td><td>4.59</td></tr>
228,Tromso,75,NO, 03/15/2021,80,69.6496,18.957,32,11.5,<tr>,<td>,</td>,</tr>,<tr><td>228</td><td>Tromso</td><td>75</td><td>NO</td><td> 03/15/2021</td><td>80</td><td>69.6496</td><td>18.957</td><td>32</td><td>11.5</td></tr>,,,,,<tr><td>228</td><td>Tromso</td><td>75</td><td>NO</td><td> 03/15/2021</td><td>80</td><td>69.6496</td><td>18.957</td><td>32</td><td>11.5</td></tr>
229,Ixtapa,1,MX, 03/15/2021,73,20.7,-105.2,73.4,11.5,<tr>,<td>,</td>,</tr>,<tr><td>229</td><td>Ixtapa</td><td>1</td><td>MX</td><td> 03/15/2021</td><td>73</td><td>20.7</td><td>-105.2</td><td>73.4</td><td>11.5</td></tr>,,,,,<tr><td>229</td><td>Ixtapa</td><td>1</td><td>MX</td><td> 03/15/2021</td><td>73</td><td>20.7</td><td>-105.2</td><td>73.4</td><td>11.5</td></tr>
230,Leirvik,20,NO, 03/15/2021,70,59.7798,5.5005,41,26.46,<tr>,<td>,</td>,</tr>,<tr><td>230</td><td>Leirvik</td><td>20</td><td>NO</td><td> 03/15/2021</td><td>70</td><td>59.7798</td><td>5.5005</td><td>41</td><td>26.46</td></tr>,,,,,<tr><td>230</td><td>Leirvik</td><td>20</td><td>NO</td><td> 03/15/2021</td><td>70</td><td>59.7798</td><td>5.5005</td><td>41</td><td>26.46</td></tr>
231,Souillac,20,MU, 03/15/2021,83,-20.5167,57.5167,78.8,5.75,<tr>,<td>,</td>,</tr>,<tr><td>231</td><td>Souillac</td><td>20</td><td>MU</td><td> 03/15/2021</td><td>83</td><td>-20.5167</td><td>57.5167</td><td>78.8</td><td>5.75</td></tr>,,,,,<tr><td>231</td><td>Souillac</td><td>20</td><td>MU</td><td> 03/15/2021</td><td>83</td><td>-20.5167</td><td>57.5167</td><td>78.8</td><td>5.75</td></tr>
232,Vestmannaeyjar,100,IS, 03/15/2021,92,63.4427,-20.2734,45.77,17.07,<tr>,<td>,</td>,</tr>,<tr><td>232</td><td>Vestmannaeyjar</td><td>100</td><td>IS</td><td> 03/15/2021</td><td>92</td><td>63.4427</td><td>-20.2734</td><td>45.77</td><td>17.07</td></tr>,,,,,<tr><td>232</td><td>Vestmannaeyjar</td><td>100</td><td>IS</td><td> 03/15/2021</td><td>92</td><td>63.4427</td><td>-20.2734</td><td>45.77</td><td>17.07</td></tr>
233,Narsaq,75,GL, 03/15/2021,33,60.9167,-46.05,41,12.66,<tr>,<td>,</td>,</tr>,<tr><td>233</td><td>Narsaq</td><td>75</td><td>GL</td><td> 03/15/2021</td><td>33</td><td>60.9167</td><td>-46.05</td><td>41</td><td>12.66</td></tr>,,,,,<tr><td>233</td><td>Narsaq</td><td>75</td><td>GL</td><td> 03/15/2021</td><td>33</td><td>60.9167</td><td>-46.05</td><td>41</td><td>12.66</td></tr>
